ID,Paved Drive,BsmtExposure,BsmtUnfinishedArea,ProximityToMainRoad2,KitchenQuality,SaleCondition,LivingArea,Lot Config,FenceQuality,SaleType,HalfBaths,Neighborhood,HeatingQuality,LotFrontage,RoofMaterial,Exterior1,Foundation,HouseType,YearRemodelled,MasVnrArea,Misc Feature,GarageFinish,ExteriorQual,UtilitiesAvailable,HouseStyle,MasVnrType,FireplaceQuality,EnclosedPorchArea,BsmtCondition,PoolSize,BsmtHeight,BsmtFullBaths,ScreenPorchArea,Misc,BsmtFinishType2,TotalRooms,YearBuilt,YearSold,BsmtFinish2Area,PoolQuality,OpenPorchArea,Fireplaces,RoofType,Functional,ExteriorCond,GarageCondition,TotalBsmtArea,Electrical,SeasonPorchArea,LowQualityFinishArea,ProximityToMainRoad,BsmtHalfBaths,GarageQuality,WoodDeckArea,ZoningClass,Bedrooms,TypeOfAlleyAccess,FullBaths,OverallRating,BsmtFinishType1,TypeOfRoadAccess,MonthSold,GarageCars,Shape,Flatness,HeatingType,Central Air,SlopeOfProperty,Exterior2,GarageArea,BsmtFinish1Area,Quality,GarageType,LotSize,Kitchens,GarageYearBuilt,BuildingClass,2ndFloorArea,1stFloorArea,SalePrice
1119,Y,No,515,Norm,Ex,Abnorml,1053,Inside,MnWw,WD,1,NAmes,TA,69.0,CompShg,Plywood,CBlock,1Fam,1991,85.0,,RFn,TA,AllPub,1Story,BrkFace,,0,TA,0,TA,0,0,0,BLQ,6,1958,2006,69,,80,0,Gable,Typ,TA,TA,1215,FuseA,180,0,Norm,1,TA,0,RL,3,,1,7,Rec,Pave,7,2.0,Reg,Lvl,GasA,Y,Gtl,Plywood,750.0,631,5,2Types,8973,1,1998.0,20,252,2097,183465.0
1120,Y,No,1670,Norm,TA,Abnorml,1595,Inside,,COD,0,Mitchel,TA,82.0,CompShg,HdBoard,PConc,1Fam,1991,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,Gd,1,0,0,Unf,5,1991,2009,0,,0,0,Gable,Typ,TA,TA,1789,SBrkr,0,0,Norm,0,TA,0,RL,2,,2,5,BLQ,Pave,4,2.0,Reg,Lvl,GasA,Y,Gtl,HdBoard,672.0,119,5,Detchd,11070,1,1991.0,20,252,2639,185556.0
1121,Y,No,663,Norm,TA,Normal,1253,Corner,GdWo,WD,1,NAmes,TA,,CompShg,MetalSd,CBlock,1Fam,1960,212.0,,RFn,TA,AllPub,1Story,BrkFace,Fa,176,TA,0,TA,1,0,0,Unf,5,1960,2008,0,,213,1,Hip,Typ,TA,TA,1460,SBrkr,0,0,Norm,0,TA,0,RL,2,,1,5,BLQ,Pave,5,1.0,IR1,Lvl,GasA,Y,Gtl,MetalSd,352.0,797,6,Attchd,10920,1,1960.0,20,252,2297,191118.0
1122,N,No,1051,Norm,TA,Normal,844,Inside,,WD,0,OldTown,TA,50.0,CompShg,MetalSd,BrkTil,1Fam,1950,0.0,,Unf,TA,AllPub,1Story,None,,123,Fa,0,TA,0,0,0,Unf,5,1925,2006,0,,81,0,Gable,Typ,TA,TA,1051,SBrkr,0,0,Norm,0,TA,50,RM,2,Pave,1,7,Unf,Pave,7,1.0,Reg,Lvl,GasA,Y,Gtl,Stucco,216.0,0,5,Detchd,5633,1,1925.0,30,252,1888,141288.0
1123,Y,Av,931,Norm,Ex,Normal,2020,Inside,,WD,0,NridgHt,Ex,95.0,CompShg,VinylSd,PConc,1Fam,2008,450.0,,RFn,Ex,AllPub,1Story,Stone,Gd,0,TA,0,Ex,1,0,0,Unf,7,2008,2009,0,,98,1,Hip,Typ,TA,TA,2227,SBrkr,0,0,Norm,0,TA,192,RL,3,,2,5,GLQ,Pave,5,3.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,896.0,1296,9,Attchd,12350,1,2008.0,20,252,3064,462722.0
1124,Y,Av,143,Norm,TA,Normal,999,Inside,MnPrv,WD,0,Sawyer,TA,75.0,CompShg,HdBoard,CBlock,2fmCon,1963,0.0,,Unf,TA,AllPub,SFoyer,None,,0,TA,0,Gd,1,0,0,Unf,6,1963,2007,0,,176,0,Gable,Typ,TA,TA,1132,SBrkr,0,0,Norm,0,TA,40,RL,3,,1,5,ALQ,Pave,3,1.0,Reg,Lvl,GasA,Y,Gtl,HdBoard,308.0,989,5,Detchd,11235,1,1963.0,190,252,2043,161227.0
1125,P,No,925,Norm,TA,Normal,2554,Inside,,WD,1,OldTown,Ex,60.0,CompShg,Wd Sdng,BrkTil,1Fam,1998,0.0,,Unf,TA,AllPub,2Story,None,,143,TA,0,TA,0,0,0,Unf,8,1890,2007,0,,48,0,Gable,Typ,Gd,TA,925,SBrkr,0,0,Norm,0,TA,0,RM,3,Grvl,1,8,Unf,Pave,7,2.0,Reg,Bnk,GasA,Y,Gtl,VinylSd,704.0,0,7,Detchd,10800,1,1996.0,70,1230,2620,193883.0
1126,N,No,658,Norm,TA,Family,759,Inside,,ConLD,0,IDOTRR,TA,60.0,CompShg,Wd Sdng,BrkTil,1Fam,1991,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,Fa,0,0,0,Unf,5,1912,2008,0,,0,0,Gable,Typ,TA,TA,658,SBrkr,0,0,RRNe,0,TA,40,RM,1,,1,8,Unf,Pave,8,2.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,576.0,0,5,Detchd,10320,1,1997.0,30,252,1803,111961.0
1127,P,No,1037,Norm,TA,Normal,879,Inside,,WD,0,SWISU,Gd,50.0,CompShg,Wd Sdng,BrkTil,1Fam,1950,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,TA,0,0,0,Unf,4,1936,2006,0,,108,0,Gable,Typ,TA,TA,1037,SBrkr,0,0,Norm,0,TA,0,RL,2,,1,3,Unf,Pave,1,1.0,IR1,Lvl,GasA,Y,Gtl,Wd Shng,180.0,0,5,Detchd,5220,1,1936.0,30,252,1923,106293.0
1128,Y,No,360,Norm,Gd,Partial,1158,Inside,,New,1,SawyerW,Ex,63.0,CompShg,VinylSd,PConc,1Fam,2004,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,Gd,1,0,0,Unf,5,2004,2006,0,,50,0,Gable,Typ,TA,TA,1365,SBrkr,0,0,RRAe,0,TA,0,RL,3,,1,5,ALQ,Pave,5,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,576.0,1005,6,Detchd,13072,1,2006.0,20,252,2202,192002.0
1129,Y,No,1281,Norm,Gd,Normal,1088,Inside,,WD,1,StoneBr,Ex,,CompShg,HdBoard,CBlock,TwnhsE,1986,0.0,,RFn,Gd,AllPub,1Story,None,,137,TA,0,Gd,0,0,0,Unf,5,1986,2007,0,,74,0,Gable,Typ,TA,TA,1281,SBrkr,0,0,Norm,0,TA,0,RL,2,,1,5,Unf,Pave,10,2.0,Reg,Lvl,GasA,Y,Gtl,HdBoard,461.0,0,8,Attchd,3696,1,1987.0,120,252,2132,205284.0
1130,Y,No,237,Norm,TA,Normal,1127,Inside,,WD,1,Edwards,TA,65.0,CompShg,HdBoard,CBlock,1Fam,1976,84.0,,Unf,TA,AllPub,1Story,BrkFace,Po,138,Ex,0,TA,0,0,0,Unf,6,1976,2008,0,,0,1,Hip,Typ,TA,TA,1334,SBrkr,0,0,Norm,1,TA,0,RL,3,,1,6,BLQ,Pave,5,2.0,Reg,Lvl,GasA,Y,Gtl,Plywood,480.0,1097,6,Detchd,6500,1,1991.0,20,252,2171,166833.0
1131,Y,Av,739,Norm,Ex,Partial,1932,FR2,,New,0,NridgHt,Ex,96.0,CompShg,VinylSd,PConc,1Fam,2008,426.0,,Fin,Ex,AllPub,1Story,Stone,Gd,0,TA,0,Ex,1,0,0,Unf,7,2008,2008,0,,66,1,Hip,Typ,TA,TA,2139,SBrkr,304,0,Norm,0,TA,0,RL,2,,2,5,GLQ,Pave,11,3.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,774.0,1400,8,Attchd,12444,1,2008.0,20,252,2976,452511.0
1132,Y,No,610,Norm,TA,Abnorml,2061,Inside,,COD,1,NWAmes,Gd,80.0,CompShg,Plywood,CBlock,1Fam,1974,252.0,,RFn,TA,AllPub,2Story,BrkFace,TA,0,TA,0,TA,0,196,0,Unf,8,1974,2009,0,,77,1,Gable,Typ,TA,TA,1372,SBrkr,0,0,Norm,1,TA,0,RL,4,,2,5,ALQ,Pave,5,2.0,Reg,Lvl,GasA,Y,Gtl,Plywood,498.0,762,7,Attchd,9600,1,1974.0,60,1148,2209,203572.0
1133,Y,Gd,1061,Norm,TA,Normal,1179,Inside,,WD,0,StoneBr,Gd,38.0,CompShg,CemntBd,CBlock,TwnhsE,1988,0.0,,RFn,Gd,AllPub,1Story,None,,0,TA,0,Gd,1,135,0,Unf,5,1988,2007,0,,108,0,Gable,Typ,TA,TA,1373,SBrkr,0,0,Norm,0,TA,0,RL,2,,2,5,GLQ,Pave,10,2.0,IR1,Lvl,GasA,Y,Gtl,CmentBd,480.0,312,8,Attchd,4740,1,1988.0,120,252,2223,218496.0
1134,Y,No,1127,Norm,Fa,Normal,954,Inside,MnPrv,WD,0,Crawfor,Ex,50.0,CompShg,MetalSd,PConc,1Fam,1950,0.0,,Unf,TA,AllPub,1Story,None,Gd,0,Fa,0,Fa,0,0,0,Unf,5,1938,2007,0,,0,1,Gable,Typ,Gd,TA,1127,SBrkr,0,0,Norm,0,Fa,0,RL,2,,1,7,Unf,Pave,6,1.0,Reg,Bnk,GasA,Y,Gtl,MetalSd,240.0,0,5,Basment,6305,1,1938.0,30,252,1998,150124.0
1135,Y,No,383,Norm,Gd,Abnorml,1790,Inside,,WD,1,CollgCr,Ex,68.0,CompShg,VinylSd,PConc,1Fam,1999,158.0,,RFn,Gd,AllPub,2Story,BrkFace,,0,TA,0,Gd,1,0,0,Unf,7,1999,2008,0,,88,0,Gable,Typ,TA,TA,1080,SBrkr,0,0,Norm,0,TA,0,RL,3,,2,5,GLQ,Pave,6,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,588.0,697,7,Attchd,9179,1,1999.0,60,1160,1926,230624.0
1136,Y,Av,143,Norm,TA,Normal,864,Inside,,WD,0,Edwards,Fa,50.0,CompShg,HdBoard,PConc,Duplex,1975,0.0,,,TA,AllPub,SFoyer,None,,0,TA,0,Gd,1,0,0,Unf,4,1975,2008,0,,0,0,Gable,Typ,TA,,1071,SBrkr,0,0,Norm,0,,0,RL,2,,1,5,GLQ,Pave,4,0.0,Reg,Lvl,GasA,N,Gtl,HdBoard,0.0,928,5,,9350,1,,90,252,1908,128027.0
1137,Y,No,221,Norm,Gd,Family,1731,Inside,,WD,1,SawyerW,Ex,70.0,CompShg,HdBoard,PConc,1Fam,1993,0.0,Othr,RFn,Gd,AllPub,2Story,None,,0,TA,0,Gd,1,224,3000,Unf,7,1992,2006,0,,85,0,Gable,Typ,TA,TA,1043,SBrkr,0,0,Norm,0,TA,307,RL,3,,2,5,ALQ,Pave,10,2.0,IR2,Lvl,GasA,Y,Gtl,HdBoard,462.0,822,6,Attchd,9370,1,1992.0,60,1139,1888,291688.0
1138,Y,No,1582,Norm,TA,Family,1740,Inside,GdWo,WD,1,NWAmes,Fa,85.0,CompShg,HdBoard,CBlock,1Fam,1968,0.0,,RFn,TA,AllPub,1Story,None,TA,0,TA,0,TA,0,192,0,Unf,8,1968,2008,0,,0,1,Gable,Typ,TA,TA,1947,SBrkr,0,0,Norm,0,TA,25,RL,4,,1,5,Rec,Pave,10,2.0,Reg,Lvl,GasA,Y,Gtl,HdBoard,512.0,365,6,Attchd,11050,1,1968.0,20,252,2784,183258.0
1139,Y,Gd,1617,Norm,Gd,Partial,2945,CulDSac,,New,1,StoneBr,Ex,66.0,CompShg,VinylSd,PConc,1Fam,2006,1031.0,,Fin,Ex,AllPub,2Story,BrkFace,Gd,37,TA,0,Ex,0,0,0,Unf,10,2006,2006,0,,0,1,Hip,Typ,TA,TA,1617,SBrkr,0,0,Norm,0,TA,192,RL,3,,3,5,Unf,Pave,10,3.0,IR2,HLS,GasA,Y,Gtl,VinylSd,641.0,0,10,BuiltIn,13682,1,2006.0,60,1771,2470,501055.0
1140,Y,No,435,Norm,TA,Normal,972,Inside,,WD,0,NAmes,Ex,50.0,CompShg,VinylSd,CBlock,1Fam,2002,0.0,,Unf,TA,AllPub,1Story,None,Gd,0,TA,0,TA,1,0,0,Unf,5,1948,2009,0,,0,1,Gable,Typ,Gd,TA,1179,SBrkr,0,0,Norm,0,TA,0,RL,2,,1,6,ALQ,Pave,5,1.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,240.0,744,6,Detchd,8000,1,1948.0,20,252,2016,163556.0
1141,Y,Gd,556,Norm,Gd,Normal,2113,Inside,,WD,1,NoRidge,Ex,91.0,CompShg,MetalSd,PConc,1Fam,1995,660.0,,Fin,Gd,AllPub,1Story,BrkFace,TA,0,TA,0,Gd,1,0,0,Unf,7,1995,2008,0,,46,1,Hip,Typ,Gd,TA,2316,SBrkr,0,0,Norm,0,TA,236,RL,2,,2,6,GLQ,Pave,8,3.0,IR1,Lvl,GasA,Y,Gtl,MetalSd,839.0,1760,8,Attchd,10437,1,1995.0,20,252,3157,403314.0
1142,Y,No,603,Norm,Gd,Normal,1672,Inside,GdPrv,WD,1,BrkSide,Ex,50.0,CompShg,Wd Sdng,CBlock,1Fam,1989,0.0,,Unf,TA,AllPub,1.5Fin,None,Gd,0,TA,0,TA,0,0,0,Unf,6,1940,2008,0,,11,1,Gable,Typ,TA,TA,1188,SBrkr,0,0,Norm,0,TA,0,RM,3,,1,7,ALQ,Pave,7,1.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,240.0,585,6,Detchd,6000,1,1940.0,50,910,2058,199614.0
1143,Y,No,291,Norm,TA,Normal,1348,Inside,,WD,1,NAmes,TA,69.0,CompShg,VinylSd,CBlock,1Fam,1966,266.0,,RFn,TA,AllPub,2Story,BrkFace,Fa,0,TA,0,TA,0,0,0,Unf,6,1966,2006,0,,108,1,Gable,Typ,TA,TA,867,SBrkr,0,0,PosN,0,TA,188,RL,3,,1,5,BLQ,Pave,7,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,453.0,576,6,Attchd,7590,1,1966.0,60,940,1704,188912.0
1144,Y,Av,222,Norm,TA,Normal,1621,CulDSac,,WD,0,NWAmes,TA,,CompShg,HdBoard,CBlock,1Fam,1975,161.0,,RFn,TA,AllPub,1Story,BrkFace,Fa,0,TA,0,Gd,1,490,0,LwQ,7,1975,2009,209,,0,2,Gable,Typ,TA,TA,1828,SBrkr,0,0,PosN,0,TA,0,RL,3,,2,7,ALQ,Pave,6,2.0,IR1,Lvl,GasA,Y,Gtl,HdBoard,478.0,1397,5,Attchd,9373,1,1975.0,20,252,2665,252619.0
1145,Y,No,2249,Norm,Ex,Partial,2042,Inside,,New,1,NridgHt,Ex,98.0,CompShg,VinylSd,PConc,1Fam,2009,306.0,,RFn,Ex,AllPub,1Story,BrkFace,Gd,0,TA,0,Ex,0,0,0,Unf,8,2008,2009,0,,90,1,Hip,Typ,TA,TA,2249,SBrkr,0,0,Norm,0,TA,0,RL,3,,2,5,Unf,Pave,8,3.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,1390.0,0,8,Attchd,12704,1,2009.0,20,252,3086,297145.0
1146,Y,No,380,Norm,TA,Normal,1361,Corner,,WD,0,IDOTRR,Ex,60.0,CompShg,Wd Sdng,Stone,1Fam,1950,0.0,,Unf,TA,AllPub,2Story,None,,0,Fa,0,Po,0,0,0,Unf,6,1895,2008,0,,123,0,Gable,Typ,TA,TA,380,SBrkr,0,0,Feedr,0,Fa,0,C (all),2,,1,7,Unf,Pave,7,1.0,Reg,Lvl,GasA,N,Gtl,Wd Sdng,185.0,0,4,Detchd,5280,1,1895.0,70,788,1869,116278.0
1147,Y,Gd,958,Norm,Ex,Normal,1612,Inside,,WD,0,StoneBr,Ex,61.0,CompShg,MetalSd,PConc,TwnhsE,2006,165.0,,Fin,Gd,AllPub,1Story,BrkFace,Gd,0,TA,0,Ex,1,0,0,Unf,6,2006,2007,0,,164,1,Gable,Typ,TA,TA,1819,SBrkr,0,0,Norm,0,TA,0,RL,2,,2,5,GLQ,Pave,3,2.0,IR1,HLS,GasA,Y,Gtl,MetalSd,556.0,861,9,Attchd,8035,1,2006.0,120,252,2656,370198.0
1148,Y,Gd,205,Norm,TA,Normal,1786,Corner,,WD,0,Timber,Ex,,CompShg,Plywood,CBlock,2fmCon,1965,0.0,Shed,Fin,TA,AllPub,1.5Fin,None,Gd,0,TA,0,TA,2,0,700,BLQ,7,1965,2008,188,,0,2,Gable,Typ,TA,TA,1706,SBrkr,0,0,Norm,0,TA,670,RL,3,,2,6,ALQ,Grvl,8,2.0,IR1,HLS,GasA,Y,Sev,Plywood,529.0,1313,5,Attchd,164660,1,1965.0,190,419,2663,270235.0
1149,Y,No,243,Norm,Gd,Normal,864,Inside,,WD,0,Sawyer,Ex,75.0,CompShg,Wd Sdng,CBlock,1Fam,2007,0.0,,Unf,TA,AllPub,1Story,None,TA,0,TA,0,TA,1,0,0,Unf,5,1961,2008,0,,0,1,Gable,Typ,Gd,TA,1071,SBrkr,0,0,Feedr,0,TA,132,RL,3,,1,8,ALQ,Pave,7,1.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,420.0,828,5,Detchd,8100,1,1962.0,20,252,1908,166874.0
1150,Y,No,307,Norm,TA,Normal,1068,Inside,,WD,0,OldTown,TA,51.0,CompShg,Wd Sdng,BrkTil,1Fam,1950,0.0,,Unf,TA,AllPub,1Story,None,Gd,128,Fa,0,Fa,1,0,0,Unf,5,1923,2010,0,,0,1,Gable,Typ,TA,TA,1331,SBrkr,0,0,Artery,0,TA,0,RM,2,,1,5,ALQ,Pave,3,1.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,288.0,1024,6,Detchd,6120,1,1923.0,30,252,2112,138722.0
1151,Y,No,660,Norm,TA,Normal,1005,Inside,,WD,0,NAmes,Ex,65.0,CompShg,Wd Sdng,CBlock,1Fam,1956,0.0,,Unf,TA,AllPub,1Story,None,TA,0,TA,0,TA,0,288,0,Unf,6,1956,2006,0,,0,1,Hip,Typ,TA,TA,1212,SBrkr,0,0,Norm,0,TA,0,RL,2,,1,5,LwQ,Pave,7,1.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,319.0,552,5,Attchd,11050,1,1956.0,20,252,2049,165161.0
1152,Y,,0,Norm,TA,Normal,1882,Inside,,WD,0,SawyerW,TA,75.0,CompShg,Wd Sdng,Slab,Duplex,1981,0.0,,Unf,TA,AllPub,2Story,None,TA,0,,0,,0,0,0,,8,1981,2009,0,,0,2,Gable,Typ,TA,TA,0,SBrkr,0,0,Norm,0,TA,0,RL,4,,2,7,,Pave,5,2.0,Reg,Lvl,GasA,Y,Gtl,Wd Shng,612.0,0,6,Attchd,8250,2,1981.0,90,1107,2008,194274.0
1153,Y,No,777,Norm,TA,Normal,1079,Inside,,WD,0,Edwards,TA,50.0,CompShg,BrkFace,CBlock,1Fam,1950,0.0,,Unf,TA,AllPub,1.5Fin,None,Gd,0,TA,0,TA,0,0,0,Unf,5,1948,2008,0,,0,1,Gable,Typ,TA,TA,777,SBrkr,0,0,Norm,0,TA,135,RL,2,,1,5,Unf,Pave,1,1.0,Reg,Lvl,GasA,Y,Gtl,Plywood,249.0,0,7,Attchd,5190,1,1948.0,50,714,1661,156479.0
1154,Y,Av,1917,Norm,Gd,Partial,1828,Inside,,New,0,NridgHt,Ex,90.0,CompShg,CemntBd,PConc,1Fam,2007,452.0,,Unf,Ex,AllPub,1Story,BrkFace,Gd,0,TA,0,Ex,0,260,0,Unf,9,2007,2007,0,,108,1,Hip,Typ,TA,TA,2029,SBrkr,0,0,Norm,0,TA,0,RL,3,,2,5,GLQ,Pave,7,3.0,Reg,Lvl,GasA,Y,Gtl,CmentBd,774.0,112,9,Attchd,11694,1,2007.0,20,252,2872,364590.0
1155,Y,No,1227,Norm,Ex,Partial,1884,Inside,,New,0,NridgHt,Ex,44.0,CompShg,MetalSd,PConc,TwnhsE,2009,308.0,,Fin,Ex,AllPub,1Story,BrkFace,Gd,0,TA,0,Ex,1,0,0,Unf,6,2008,2009,0,,90,1,Hip,Typ,TA,TA,2091,SBrkr,0,0,Norm,0,TA,231,RL,2,,2,5,GLQ,Pave,5,2.0,IR1,Lvl,GasA,Y,Gtl,MetalSd,649.0,864,9,Attchd,7390,1,2008.0,120,252,2928,370371.0
1156,Y,Av,215,Norm,TA,Normal,1025,Inside,,WD,0,NAmes,TA,70.0,CompShg,MetalSd,CBlock,2fmCon,1962,0.0,,,TA,AllPub,SFoyer,None,,0,TA,0,TA,1,0,0,Unf,6,1962,2006,0,,80,0,Gable,Typ,TA,,1232,SBrkr,0,0,Artery,0,,96,RL,3,,1,5,ALQ,Pave,3,0.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,0.0,1017,5,,7000,1,,190,252,2069,154783.0
1157,Y,Gd,890,Norm,Gd,Normal,2144,CulDSac,,WD,0,ClearCr,Gd,,CompShg,Wd Sdng,CBlock,1Fam,2006,472.0,Shed,Fin,Gd,AllPub,1.5Fin,BrkCmn,TA,0,TA,0,Gd,0,0,500,Unf,7,1958,2007,0,,98,2,Gable,Typ,TA,TA,1651,SBrkr,0,0,Norm,1,TA,0,RL,4,,2,7,Rec,Pave,6,2.0,IR2,Low,GasA,Y,Sev,HdBoard,389.0,761,6,Attchd,159000,1,1958.0,50,952,2488,323041.0
1158,Y,Gd,253,Norm,Gd,Normal,1418,Inside,,WD,0,CollgCr,Ex,,CompShg,VinylSd,PConc,1Fam,1998,150.0,,RFn,TA,AllPub,1Story,BrkFace,TA,0,TA,0,Gd,1,0,0,Unf,5,1997,2008,0,,110,1,Gable,Typ,TA,TA,1625,SBrkr,0,0,Norm,0,TA,208,RL,3,,2,5,GLQ,Pave,5,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,558.0,1372,7,Attchd,8696,1,1997.0,20,252,2462,267044.0
1159,Y,Av,1295,Norm,Gd,Normal,1959,Inside,,WD,1,Somerst,Ex,75.0,CompShg,VinylSd,PConc,1Fam,2006,0.0,,RFn,Gd,AllPub,2Story,None,Gd,0,TA,0,Gd,0,0,0,Unf,8,2006,2007,0,,46,1,Gable,Typ,TA,TA,1295,SBrkr,0,0,Norm,0,TA,208,FV,3,,2,5,Unf,Pave,12,3.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,1025.0,0,8,Attchd,9000,1,2006.0,60,1123,2132,315390.0
1160,Y,No,1255,Norm,TA,Normal,1768,Inside,,WD,0,OldTown,Gd,57.0,CompShg,MetalSd,PConc,1Fam,1950,0.0,,Unf,TA,AllPub,2Story,None,,150,TA,0,TA,0,0,0,Unf,8,1915,2009,0,,0,0,Gable,Typ,TA,Fa,1255,FuseA,0,0,Norm,0,Fa,0,RM,3,Grvl,2,6,Unf,Pave,6,2.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,576.0,0,6,Detchd,8094,1,1930.0,70,972,2092,188924.0
1161,Y,Av,452,Norm,Ex,Normal,1872,Inside,,WD,1,CollgCr,Ex,,CompShg,VinylSd,PConc,1Fam,2001,108.0,,RFn,Gd,AllPub,2Story,BrkFace,TA,0,TA,0,Gd,1,0,0,Unf,7,2001,2009,0,,122,1,Gable,Typ,TA,TA,1506,SBrkr,0,0,Norm,0,TA,160,RL,3,,2,5,GLQ,Pave,11,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,531.0,1054,8,BuiltIn,11885,1,2001.0,60,825,2343,306021.0
1162,Y,No,346,Norm,TA,Abnorml,773,Inside,,WD,0,NAmes,Gd,57.0,CompShg,VinylSd,CBlock,1Fam,1953,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,TA,0,0,0,Unf,4,1953,2008,0,,0,0,Gable,Typ,TA,TA,980,SBrkr,0,0,Norm,0,TA,0,RL,2,,1,5,BLQ,Pave,4,1.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,240.0,634,5,Attchd,7677,1,1953.0,20,252,1817,139234.0
1163,Y,No,336,Norm,Ex,Normal,864,Inside,,WD,0,CollgCr,Gd,60.0,CompShg,VinylSd,CBlock,1Fam,2000,0.0,,Fin,TA,AllPub,1Story,None,,0,TA,0,TA,1,0,0,Unf,5,1972,2007,0,,0,0,Gable,Typ,TA,Ex,1071,SBrkr,0,0,Norm,0,Gd,155,RL,3,,1,5,ALQ,Pave,9,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,576.0,735,5,Detchd,7200,1,1977.0,20,252,1908,158028.0
1164,Y,Gd,553,Norm,Gd,Normal,1820,Inside,GdPrv,WD,2,NAmes,TA,,CompShg,VinylSd,CBlock,1Fam,1988,288.0,,Unf,TA,AllPub,2Story,Stone,Gd,0,TA,0,TA,0,273,0,Unf,8,1965,2008,0,,84,2,Gable,Typ,TA,TA,1071,SBrkr,0,0,Norm,0,TA,60,RL,4,,1,6,ALQ,Pave,5,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,492.0,518,7,Attchd,13700,1,1965.0,60,1170,1946,240442.0
1165,Y,No,1249,Norm,TA,Family,1576,Inside,,WD,0,BrkSide,Ex,52.0,CompShg,MetalSd,BrkTil,1Fam,1950,0.0,,Unf,TA,AllPub,1.5Fin,None,Gd,0,TA,0,TA,0,0,0,Unf,8,1928,2006,0,,0,1,Gable,Typ,TA,TA,1249,SBrkr,0,0,Norm,0,TA,0,RM,3,,1,6,Unf,Pave,8,1.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,225.0,0,5,Detchd,6240,1,1928.0,50,786,2086,182279.0
1166,Y,No,278,Norm,TA,Normal,1050,Inside,,COD,0,NAmes,TA,,CompShg,Wd Sdng,CBlock,1Fam,1961,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,TA,1,0,0,Unf,6,1961,2006,0,,319,0,Hip,Typ,TA,TA,1257,SBrkr,0,0,Norm,0,TA,0,RL,3,,1,6,Rec,Pave,1,1.0,IR1,Lvl,GasA,Y,Gtl,Wd Sdng,368.0,979,5,Attchd,10659,1,1961.0,20,252,2094,168515.0
1167,Y,Gd,390,Norm,TA,Normal,1350,Corner,GdPrv,WD,1,NAmes,TA,82.0,WdShngl,Plywood,CBlock,1Fam,1964,259.0,,RFn,TA,AllPub,SLvl,BrkFace,,0,TA,0,TA,1,0,0,Rec,6,1964,2008,377,,0,0,Gable,Typ,TA,TA,1455,SBrkr,0,0,Feedr,0,TA,176,RL,3,,1,5,GLQ,Pave,6,2.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,520.0,688,6,Attchd,9020,1,1964.0,80,252,2394,203803.0
1168,Y,No,542,Norm,Gd,Normal,1868,CulDSac,,WD,1,NWAmes,Ex,,CompShg,Plywood,CBlock,1Fam,1976,44.0,,Unf,TA,AllPub,2Story,BrkFace,TA,0,TA,0,TA,1,0,0,Unf,9,1976,2009,0,,96,1,Gable,Typ,Gd,TA,987,SBrkr,0,0,PosN,0,TA,448,RL,4,,2,7,ALQ,Pave,10,2.0,IR1,Lvl,GasA,Y,Gtl,Plywood,484.0,445,5,Attchd,10304,1,1976.0,60,1032,2132,235542.0
1169,Y,No,1832,Norm,TA,Normal,1625,Inside,,ConLD,0,NWAmes,Ex,75.0,CompShg,MetalSd,CBlock,Duplex,1965,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,TA,0,0,0,Unf,8,1965,2008,0,,0,0,Gable,Typ,TA,TA,1832,SBrkr,0,0,RRAn,0,TA,0,RL,4,,2,6,Unf,Pave,8,2.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,484.0,0,5,Detchd,9750,2,1965.0,90,252,2669,172858.0
